Type	Time
syn3	7.267525
ctrl	7.265430
syn1	7.201171
syn2	7.209340
syn3	7.190676
ctrl	7.248504
syn2	7.346010
syn3	7.278629
ctrl	7.228388
syn1	7.237059
syn3	7.238497
ctrl	7.229114
syn1	7.251345
syn2	7.239933
syn3	7.247793
ctrl	7.297091
syn1	7.273786
syn2	7.235619
syn3	7.236339
ctrl	7.226936
syn1	7.205635
syn2	7.239215
syn3	7.194437
ctrl	7.251345
syn1	7.277939
syn2	7.292337
syn3	7.264030
ctrl	7.262629
syn1	7.221105
syn2	7.220374
syn3	7.221105
ctrl	7.253470
syn1	7.261927
syn2	7.263330
syn3	7.223296
ctrl	7.301148
syn1	7.275865
syn2	7.261225
syn3	7.243513
ctrl	7.268223
syn1	7.249926
syn2	7.279319
syn3	7.271704
ctrl	7.246368
syn1	7.251345
syn2	7.233455
syn3	7.262629
syn1	7.278629
syn3	7.257708
syn1	7.255591
syn2	7.274480
syn3	7.268223
ctrl	7.340187
syn1	7.337588
syn2	7.269617
syn3	7.271704
ctrl	7.258412
syn1	7.210818
syn2	7.195937
syn3	7.203406
ctrl	7.247081
syn1	7.249215
syn2	7.245655
ctrl	7.278629
syn1	7.280008
syn2	7.264730
syn3	7.271009
ctrl	7.268223
syn1	7.242798
syn2	7.271009
syn3	7.271009
ctrl	7.227662
syn1	7.230563
syn2	7.234898
syn3	7.237778
ctrl	7.253470
syn2	7.319865
syn3	7.265430
ctrl	7.267525
syn1	7.233455
syn2	7.262629
syn3	7.214504
syn2	7.254178
syn3	7.205635
ctrl	7.212294
syn3	7.297768
ctrl	7.236339
syn1	7.238497
syn3	7.294377
ctrl	7.225481
syn1	7.282761
syn2	7.268223
syn3	7.286876
ctrl	7.271009
syn1	7.276556
syn2	7.282074
syn3	7.278629
syn2	7.290975
syn1	7.324490
syn2	7.284135
syn3	7.273093
ctrl	7.219642
syn2	7.290975
syn3	7.271704
ctrl	7.213768
syn1	7.261225
syn2	7.184629
syn3	7.179308
syn3	7.347300
ctrl	7.278629
syn1	7.273093
syn2	7.196687
syn2	7.266827
ctrl	7.250636
syn1	7.264730
syn2	7.216709
ctrl	7.189922
syn1	7.277939
syn3	7.221105
syn3	7.268920
ctrl	7.204149
syn1	7.315218
syn3	7.265430
syn1	7.273786
syn2	7.254885
syn3	7.259116
syn1	7.223296
syn3	7.264030
ctrl	7.250636
syn1	7.254885
syn2	7.248504
syn3	7.249215
ctrl	7.234898
syn1	7.273786
syn2	7.283448
ctrl	7.252762
syn1	7.284821
syn3	7.288928
ctrl	7.254885
syn1	7.257003
syn2	7.254885
syn1	7.281386
syn2	7.261225
syn3	7.249215
ctrl	7.221105
syn2	7.229114
ctrl	7.178545
syn2	7.249926
syn3	7.170120
ctrl	7.255591
syn1	7.219642
syn2	7.305188
syn3	7.288928
ctrl	7.249215
syn1	7.260523
syn2	7.249215
syn3	7.271704
ctrl	7.274480
syn1	7.270313
syn2	7.252054
syn3	7.271009
ctrl	7.220374
syn1	7.259116
syn2	7.247793
syn3	7.253470
ctrl	7.194437
syn1	7.198184
syn2	7.192934
ctrl	7.288928
syn1	7.268223
syn2	7.259820
syn3	7.225481
ctrl	7.244228
syn1	7.284821
syn2	7.218177
syn3	7.305188
ctrl	7.242798
syn1	7.210080
syn1	7.268223
syn2	7.252054
syn3	7.277248
syn3	7.285507
ctrl	7.267525
syn1	7.234898
syn2	7.289611
syn3	7.234898
syn1	7.264030
syn2	7.261927
syn3	7.249926
ctrl	7.252054
syn1	7.254178
syn2	7.231287
syn3	7.269617
syn1	7.341484
syn2	7.226209
syn3	7.239933
ctrl	7.273093
syn1	7.327781
syn2	7.272398
syn3	7.255591
ctrl	7.254885
syn2	7.252054
ctrl	7.217443
syn1	7.253470
syn2	7.260523
syn3	7.282761
ctrl	7.237778
syn1	7.229114
syn2	7.304516
ctrl	7.248504
syn1	7.235619
syn2	7.201916
syn3	7.217443
ctrl	7.269617
syn1	7.175490
syn3	7.295735
ctrl	7.297768
syn1	7.264030
syn2	7.255591
syn3	7.270313
ctrl	7.263330
syn1	7.270313
syn2	7.249215
syn3	7.271704
ctrl	7.254178
syn1	7.269617
syn2	7.265430
syn3	7.233455
ctrl	7.279319
syn1	7.232733
syn2	7.261225
syn3	7.253470
ctrl	7.264730
syn1	7.301822
syn2	7.270313
syn3	7.266129
ctrl	7.221105
syn1	7.190676
syn2	7.176255
syn3	7.166266
ctrl	7.328437
syn1	7.215975
syn3	7.282074
ctrl	7.288928
syn1	7.259820
syn2	7.242082
ctrl	7.263330
syn1	7.252054
syn2	7.234898
syn3	7.271704
ctrl	7.232733
syn1	7.224025
syn2	7.318540
syn3	7.260523
ctrl	7.257003
syn1	7.275172
syn2	7.223296
syn3	7.256297
ctrl	7.279319
syn2	7.266129
syn3	7.264030
ctrl	7.259820
syn1	7.237778
syn2	7.254885
syn3	7.278629
ctrl	7.184629
syn1	7.214504
ctrl	7.266827
syn1	7.276556
syn2	7.261927
syn3	7.274480
ctrl	7.238497
syn1	7.231287
syn2	7.266827
syn3	7.270313
ctrl	7.272398
syn1	7.262629
syn2	7.276556
syn3	7.261927
ctrl	7.261927
syn1	7.261225
syn2	7.311218
syn3	7.229839
syn2	7.244228
syn3	7.344719
syn2	7.342132
syn3	7.268920
syn1	7.207119
syn3	7.234898
ctrl	7.212294
syn1	7.199678
syn2	7.279319
syn3	7.218910
ctrl	7.220374
syn2	7.257708
syn3	7.286876
ctrl	7.313220
syn1	7.240650
syn2	7.259116
syn3	7.251345
ctrl	7.218910
syn1	7.265430
syn2	7.215975
syn3	7.273786
ctrl	7.259116
syn1	7.271704
syn2	7.257708
ctrl	7.261225
syn1	7.286192
syn2	7.269617
syn3	7.311218
ctrl	7.279319
syn1	7.271009
syn2	7.309212
ctrl	7.286192
syn2	7.266827
syn3	7.259820
ctrl	7.274480
syn1	7.275172
syn2	7.252762
syn3	7.210818
ctrl	7.270313
syn1	7.266129
syn2	7.258412
syn3	7.328437
ctrl	7.223296
syn1	7.249926
syn2	7.243513
syn3	7.225481
ctrl	7.239215
syn1	7.249215
syn2	7.234898
ctrl	7.254885
syn1	7.265430
syn2	7.259820
syn3	7.279319
ctrl	7.260523
syn1	7.320527
syn2	7.254178
syn3	7.256297
ctrl	7.278629
syn1	7.226209
syn2	7.256297
syn3	7.253470
ctrl	7.260523
syn1	7.243513
syn2	7.249926
syn3	7.242798
ctrl	7.259820
syn1	7.260523
syn2	7.277939
syn3	7.229114
ctrl	7.277939
syn1	7.276556
syn2	7.268223
syn3	7.261225
ctrl	7.201916
syn1	7.262629
syn2	7.229114
ctrl	7.234177
syn1	7.268223
syn2	7.262629
ctrl	7.261927
syn1	7.278629
syn2	7.235619
syn3	7.266129
ctrl	7.269617
syn1	7.266827
syn3	7.275172
ctrl	7.239215
syn2	7.277939
syn3	7.243513
ctrl	7.319202
syn1	7.205635
syn2	7.239933
syn3	7.206377
ctrl	7.264030
syn1	7.273093
syn2	7.215975
syn3	7.226209
ctrl	7.266129
syn1	7.315884
syn2	7.277248
syn3	7.257003
syn2	7.284821
syn3	7.275865
ctrl	7.239215
syn1	7.244228
syn2	7.252054
ctrl	7.260523
syn1	7.230563
syn2	7.258412
syn3	7.235619
ctrl	7.224025
syn1	7.243513
syn2	7.248504
syn3	7.264730
ctrl	7.205635
syn1	7.254178
syn3	7.235619
ctrl	7.196687
syn1	7.224025
syn2	7.175490
ctrl	7.232733
syn1	7.270313
syn2	7.250636
syn3	7.315218
syn2	7.240650
syn3	7.229114
